Date	Number	Color	Category	Word 1	Word 2	Word 3	Word 4
Feb 20, 2024	254	Purple	 VEGETABLE HOMOPHONES: 	BEAT 	CHARRED 	LEAK 	PEE
Feb 20, 2024	254	Yellow	 PARTY POOPER: 	BORE 	DRAG 	DRIP 	DUD
Feb 21, 2024	255	Blue	 THEY HAVE KEYS: 	COMPUTER 	PIANO 	SUPER 	TESTS
Feb 21, 2024	255	Green	 TONY WINNERS FOR BEST MUSICAL: 	ANNIE 	CABARET 	CATS 	COMPANY
Feb 21, 2024	255	Purple	 SCHOOL OF ___: 	FISH 	HARD KNOCKS 	ROCK 	THOUGHT
Feb 21, 2024	255	Yellow	 PESTERS: 	BADGERS 	BUGS 	HOUNDS 	NAGS
Feb 22, 2024	256	Blue	 ORIGIN: 	CRADLE 	FONT 	ROOT 	SOURCE
Feb 22, 2024	256	Green	 DEPARTMENT: 	ARM 	BRANCH 	CHAPTER 	WING
Feb 22, 2024	256	Purple	 COLORS WITH THEIR FIRST LETTERS CHANGED: 	CLUE 	FROWN 	MELLOW 	PREEN
Feb 22, 2024	256	Yellow	 DOG SOUNDS: 	BARK 	GROWL 	HOWL 	WHINE
Feb 23, 2024	257	Blue	 WHAT “BLUE” MIGHT MEAN: 	DEMOCRATIC 	EROTIC 	NOBLE 	SAD
Feb 23, 2024	257	Green	 SHADES OF GREEN: 	OLIVE 	FOREST 	LIME 	MINT
Feb 23, 2024	257	Purple	 THINGS WITH SPINES: 	BOOK 	CACTUS 	HEDGEHOG 	SKELETON
Feb 23, 2024	257	Yellow	 PROCESSION: 	CARAVAN 	FLEET 	PARADE 	TRAIN
Feb 24, 2024	258	Blue	 PARTS OF FRUIT YOU MIGHT NOT EAT: 	CORE 	RIND 	SEED 	STEM
Feb 24, 2024	258	Green	 WIN + LETTER: 	WIND 	WINE 	WING 	WINK
Feb 24, 2024	258	Purple	 WEIGHTS IN BOXING: 	FEATHER 	HEAVY 	LIGHT 	MIDDLE
Feb 24, 2024	258	Yellow	 MANUFACTURING LOCATIONS: 	FACTORY 	MILL 	PLANT 	SHOP
Feb 25, 2024	259	Blue	 FENCING EQUIPMENT: 	FOIL 	GLOVE 	JACKET 	MASK
Feb 25, 2024	259	Green	 FLEXIBLE: 	ELASTIC 	LIMBER 	PLASTIC 	SUPPLE
Feb 25, 2024	259	Purple	 WORDS BEGINNING WITH INSTRUMENTS: 	BASSINET 	CELLOPHANE 	HARPOON 	ORGANISM
Feb 25, 2024	259	Yellow	 WALK HEAVILY: 	LUMBER 	PLOD 	STOMP 	TRUDGE
Feb 26, 2024	260	Blue	 ILK: 	KIND 	SORT 	TYPE 	VARIETY
Feb 26, 2024	260	Green	 STAND UP TO, AS A CHALLENGE: 	BRAVE 	CONFRONT 	FACE 	MEET
Feb 26, 2024	260	Purple	 ART MOVEMENTS, WITH -ISM: 	EXPRESSION 	MANNER 	ROMANTIC 	SURREAL
Feb 26, 2024	260	Yellow	 BASIC TASTES: 	BITTER 	SALTY 	SOUR 	SWEET
Feb 27, 2024	261	Blue	 KINDS OF CRACKERS: 	ANIMAL 	GOLDFISH 	OYSTER 	RITZ
Feb 27, 2024	261	Green	 GYMNASTICS POSITIONS: 	PIKE 	SPLIT 	STRADDLE 	TUCK
Feb 27, 2024	261	Purple	 ___ LADDER: 	CORPORATE 	ROPE 	SALMON 	WORD
Feb 27, 2024	261	Yellow	 80S FASHION TRENDS: 	HEADBAND 	MULLET 	NEON 	SPANDEX
Feb 28, 2024	262	Blue	 KINDS OF HEELS: 	CUBAN 	KITTEN 	STILETTO 	WEDGE
Feb 28, 2024	262	Green	 TRACK AND FIELD EQUIPMENT: 	HAMMER 	HURDLE 	JAVELIN 	POLE
Feb 28, 2024	262	Purple	 DOUBLE ___: 	DATE 	DUTCH 	JEOPARDY 	SPACE
Feb 28, 2024	262	Yellow	 CHEESES, FAMILIARLY: 	AMERICAN 	BLUE 	JACK 	SWISS
Feb 29, 2024	263	Blue	 PERIOD: 	AGE 	DAY 	ERA 	TIME
Feb 29, 2024	263	Green	 PLACE TO STORE VALUABLES: 	CHEST 	COFFER 	SAFE 	VAULT
Feb 29, 2024	263	Purple	 ANIMALS BACKWARD: 	DRIB 	FLOW 	REED 	TANG
Feb 29, 2024	263	Yellow	 PROPEL INTO THE AIR: 	HOP 	JUMP 	LEAP 	SPRING
Mar 1, 2024	264	Blue	 DISNEYLAND LANDS: 	ADVENTURE 	FANTASY 	FRONTIER 	TOMORROW
Mar 1, 2024	264	Green	 WAGER: 	BET 	GAMBLE 	RISK 	STAKE
Mar 1, 2024	264	Purple	 ___ BAT: 	BASEBALL 	CRICKET 	FRUIT 	VAMPIRE
Mar 1, 2024	264	Yellow	 GARLIC BREAD INGREDIENTS: 	BREAD 	BUTTER 	GARLIC 	PARSLEY
Mar 2, 2024	265	Blue	 EXPRESS INDIRECTLY: 	COUCH 	IMPLY 	INTIMATE 	SUGGEST
Mar 2, 2024	265	Green	 UNITS IN POETRY: 	FOOT 	LINE 	METER 	VERSE
Mar 2, 2024	265	Purple	 WHAT “K” MIGHT MEAN: 	KELVIN 	OKAY 	POTASSIUM 	THOUSAND
Mar 2, 2024	265	Yellow	 INTELLIGENCE OPERATIVE: 	AGENT 	ASSET 	MOLE 	SLEEPER
Mar 3, 2024	266	Blue	 WAYS TO GET ATTENTION: 	SHOUT 	SNAP 	WAVE 	WHISTLE
Mar 3, 2024	266	Green	 FALL IN UNDER PRESSURE: 	BUCKLE 	CAVE 	COLLAPSE 	GIVE
Mar 3, 2024	266	Purple	 BELLY ___: 	BUTTON 	DANCE 	FLOP 	LAUGH
Mar 3, 2024	266	Yellow	 LARGE AMOUNT: 	MASS 	SEA 	SLEW 	TON
Mar 4, 2024	267	Blue	 SEEN DURING EASTER: 	BUNNY 	EGG 	JELLY BEAN 	PEEP
Mar 4, 2024	267	Green	 COLLEAGUE: 	ASSOCIATE 	FELLOW 	PARTNER 	PEER
Mar 4, 2024	267	Purple	 WHAT A MOLE CAN BE: 	ANIMAL 	BIRTHMARK 	SPY 	UNIT
Mar 4, 2024	267	Yellow	 ROOMS IN THE GAME CLUE: 	HALL 	LIBRARY 	LOUNGE 	STUDY
Mar 5, 2024	268	Blue	 UNLIKELY, AS CHANCES: 	OUTSIDE 	REMOTE 	SLIM 	SMALL
Mar 5, 2024	268	Green	 METHOD: 	CHANNEL 	MEANS 	MEDIUM 	VEHICLE
Mar 5, 2024	268	Purple	 LIVING ___: 	LARGE 	LEGEND 	PROOF 	ROOM
Mar 5, 2024	268	Yellow	 POP MEGASTARS: 	GRANDE 	MARS 	STYLES 	SWIFT
Mar 6, 2024	269	Blue	 THINGS A JUGGLER JUGGLES: 	BEANBAG 	CLUB 	RING 	TORCH
Mar 6, 2024	269	Green	 LEGAL TERMS: 	ACTION 	CLAIM 	COMPLAINT 	LAWSUIT
Mar 6, 2024	269	Purple	 WORDS ENDING IN CLOTHING: 	FOXGLOVE 	GUMSHOE 	TURNCOAT 	WINDSOCK
Mar 6, 2024	269	Yellow	 PARTS OF AN AIRPORT: 	HANGAR 	RUNWAY 	TARMAC 	TERMINAL
Mar 7, 2024	270	Blue	 ASSOCIATED WITH “STUB”: 	CIGARETTE 	PENCIL 	TICKET 	TOE
Mar 7, 2024	270	Green	 RID OF CONTENTS: 	CLEAR 	DRAIN 	EMPTY 	FLUSH
Mar 7, 2024	270	Purple	 ___ DREAM: 	AMERICAN 	FEVER 	LUCID 	PIPE
Mar 7, 2024	270	Yellow	 SHARED: 	COLLECTIVE 	COMMON 	JOINT 	MUTUAL
Mar 8, 2024	271	Blue	 SHARP QUALITY: 	BITE 	EDGE 	PUNCH 	SPICE
Mar 8, 2024	271	Green	 WAYS TO PRESERVE FOOD: 	CAN 	CURE 	DRY 	FREEZE
Mar 8, 2024	271	Purple	 BIRDS MINUS LAST LETTER: 	CONDO 	HAW 	HERO 	LOO
Mar 8, 2024	271	Yellow	 THINGS TO SEW: 	DART 	HEM 	PLEAT 	SEAM
Mar 9, 2024	272	Blue	 UNIVERSAL: 	BLANKET 	BROAD 	GENERAL 	SWEEPING
Mar 9, 2024	272	Green	 AREAS OF ACADEMIC FOCUS: 	CONCENTRATION 	DEGREE 	MAJOR 	MINOR
Mar 9, 2024	272	Purple	 SPACE ___: 	BAR 	CADET 	HEATER 	STATION
Mar 9, 2024	272	Yellow	 EAT VORACIOUSLY: 	DOWN 	INHALE 	SCARF 	WOLF
Mar 10, 2024	273	Blue	 MAC KEYBOARD KEYS: 	COMMAND 	CONTROL 	OPTION 	SHIFT
Mar 10, 2024	273	Green	 CONCEAL: 	BLOCK 	COVER 	HIDE 	OBSCURE
Mar 10, 2024	273	Purple	 EXPERIENCE A MEMORY LAPSE: 	BLANK 	FLAKE 	FORGET 	SPACE
Mar 10, 2024	273	Yellow	 THINGS A DOG CAN FETCH: 	BALL 	BONE 	FRISBEE 	STICK
Mar 11, 2024	274	Blue	 THINGS IN A SPA LOCKER ROOM: 	ROBE 	SLIPPERS 	TOWEL 	WASHCLOTH
Mar 11, 2024	274	Green	 BACKSIDE: 	BOOTY 	BUM 	CAN 	REAR
Mar 11, 2024	274	Purple	 CAT’S ___: 	CRADLE 	EYE 	MEOW 	PAJAMAS
Mar 11, 2024	274	Yellow	 TREAT WITH EXCESSIVE CARE: 	BABY 	MOTHER 	PAMPER 	SPOIL
Mar 12, 2024	275	Blue	 DOG BREEDS, INFORMALLY: 	BOSTON 	GOLDEN 	LAB 	PIT
Mar 12, 2024	275	Green	 INCLUDING: 	AND 	ALSO 	PLUS 	WITH
Mar 12, 2024	275	Purple	 FAMOUS POEMS: 	DADDY 	HARLEM 	HOWL 	IF
Mar 12, 2024	275	Yellow	 SECTION: 	CLASS 	DIVISION 	RANK 	TIER
Mar 13, 2024	276	Blue	 FOOD SLANG FOR HEAD: 	BEAN 	MELON 	NOODLE 	NUT
Mar 13, 2024	276	Green	 PLANTS WITH SIMILAR FLAVORS: 	ANISE 	FENNEL 	LICORICE 	TARRAGON
Mar 13, 2024	276	Purple	 GEMSTONE CUTS: 	BAGUETTE 	EMERALD 	PRINCESS 	RADIANT
Mar 13, 2024	276	Yellow	 HALLOWEEN PURCHASES: 	CANDY 	COSTUME 	DECORATIONS 	PUMPKIN
Mar 14, 2024	277	Blue	 HOMOPHONES OF GREEK LETTERS: 	MOO 	NEW 	PIE 	ROW
Mar 14, 2024	277	Green	 VOLLEYBALL MOVES: 	BUMP 	SERVE 	SET 	SPIKE
Mar 14, 2024	277	Purple	 ___-O: 	DADDY 	DAY 	JACKIE 	JELL
Mar 14, 2024	277	Yellow	 BOX OFFICE VICTORY: 	HIT 	SMASH 	SUCCESS 	WINNER
Mar 15, 2024	278	Blue	 ALIBI: 	DEFENSE 	EXCUSE 	OUT 	REASON
Mar 15, 2024	278	Green	 “MY MISTAKE!”: 	APOLOGIES 	OOPS 	PARDON 	SORRY
Mar 15, 2024	278	Purple	 PLAY ___: 	DATE 	DEAD 	DIRTY 	DOH
Mar 15, 2024	278	Yellow	 CRITICIZE: 	BLAST 	KNOCK 	SLAM 	TRASH
Mar 16, 2024	279	Blue	 EXAMINE, AS AN APPLICANT: 	CHECK 	REVIEW 	SCREEN 	VET
Mar 16, 2024	279	Green	 AIRLINE CLASSES: 	BUSINESS 	COACH 	FIRST 	PREMIUM
Mar 16, 2024	279	Purple	 NOTABLE TV EPISODES: 	FINALE 	PILOT 	PREMIERE 	SPECIAL
Mar 16, 2024	279	Yellow	 GET SMALLER: 	CONTRACT 	LESSEN 	REDUCE 	SHRINK
Mar 17, 2024	280	Blue	 THINGS THAT MIGHT STINK: 	CHEESE 	FEET 	GARBAGE 	SKUNK
Mar 17, 2024	280	Green	 MOVE FORWARD: 	ADVANCE 	MARCH 	PROGRESS 	PUSH
Mar 17, 2024	280	Purple	 WORDS AFTER “DEEP”: 	CUT 	FAKE 	FREEZE 	SIX
Mar 17, 2024	280	Yellow	 FOOLISHNESS: 	ABSURDITY 	FOLLY 	MADNESS 	NONSENSE
Mar 18, 2024	281	Blue	 SPIRALS IN NATURE: 	CYCLONE 	GALAXY 	SNAIL 	SUNFLOWER
Mar 18, 2024	281	Green	 CONSTELLATIONS: 	CYGNUS 	GEMINI 	ORION 	PEGASUS
Mar 18, 2024	281	Purple	 ASSOCIATED WITH “ONE”: 	CYCLOPS 	MONOLOGUE 	SOLITAIRE 	UNICYCLE
Mar 18, 2024	281	Yellow	 SEGMENT OF A PROCESS: 	CYCLE 	PHASE 	ROUND 	STAGE
Mar 19, 2024	282	Blue	 FAMOUS GUITARISTS: 	BERRY 	KING 	PAGE 	WATERS
Mar 19, 2024	282	Green	 PRETENSE: 	AFFECT 	AIRS 	CHARADE 	FRONT
Mar 19, 2024	282	Purple	 SECOND ___: 	FIDDLE 	GUESS 	NATURE 	WIND
Mar 19, 2024	282	Yellow	 MOVIE SUMMARY INFO: 	CAST 	GENRE 	PLOT 	TITLE
Mar 20, 2024	283	Blue	 ITALIAN DEMONYMS: 	BOLOGNESE 	NEAPOLITAN 	PARMESAN 	VENETIAN
Mar 20, 2024	283	Green	 CAMERA BRANDS: 	FUJIFILM 	HASSELBLAD 	OLYMPUS 	POLAROID
Mar 20, 2024	283	Purple	 STARTING WITH ROCK BANDS: 	CREAMSICLE 	JOURNEYMAN 	KISSCAM 	RUSHMORE
Mar 20, 2024	283	Yellow	 SEEN AT A SPORTS STADIUM: 	ASTROTURF 	JUMBOTRON 	SCOREBOARD 	SKYBOX
Mar 21, 2024	284	Blue	 PALINDROMES: 	BIB 	EYE 	GAG 	POP
Mar 21, 2024	284	Green	 FEMALE ANIMALS: 	COW 	DOE 	EWE 	HEN
Mar 21, 2024	284	Purple	 STARTS OF PLANET NAMES: 	EAR 	MAR 	MER 	SAT
Mar 21, 2024	284	Yellow	 CHAT, INFORMALLY: 	GAB 	JAW 	YAK 	YAP
Mar 22, 2024	285	Blue	 OLYMPIC SPORTS: 	BREAKING 	HOCKEY 	SKELETON 	TRAMPOLINE
Mar 22, 2024	285	Green	 APPLY PRESSURE TO: 	CRUSH 	MASH 	PRESS 	SQUASH
Mar 22, 2024	285	Purple	 THINGS YOU CAN SET: 	MOOD 	RECORD 	TABLE 	VOLLEYBALL
Mar 22, 2024	285	Yellow	 JUMPING ANIMALS: 	CRICKET 	FROG 	HARE 	KANGAROO
Mar 23, 2024	286	Blue	 PURSUE: 	CHASE 	TAIL 	TRACK 	SHADOW
Mar 23, 2024	286	Green	 BECOME AWARE OF: 	DISCOVER 	FIND 	LEARN 	REALIZE
Mar 23, 2024	286	Purple	 SEEN IN A PASSPORT: 	NAME 	PHOTO 	STAMP 	VISA
Mar 23, 2024	286	Yellow	 KUDOS: 	CREDIT 	GLORY 	PRAISE 	PROPS
Mar 24, 2024	287	Blue	 DECISIVE VICTORY: 	BLOWOUT 	ROMP 	ROUT 	SWEEP
Mar 24, 2024	287	Green	 FAIL TO ATTEND: 	CUT 	DITCH 	MISS 	SKIP
Mar 24, 2024	287	Purple	 ___ WHEEL: 	CHEESE 	COLOR 	HAMSTER 	PRAYER
Mar 24, 2024	287	Yellow	 YELLOW-BROWN SHADES: 	BEIGE 	CAMEL 	KHAKI 	TAN
Mar 25, 2024	288	Blue	 N.B.A. TEAM PLAYER: 	CLIPPER 	PACER 	ROCKET 	SPUR
Mar 25, 2024	288	Green	 "STEP ON IT!": 	FASTER 	GO 	HURRY 	MOVE
Mar 25, 2024	288	Purple	 TELE___: 	COMMUTE 	MEDICINE 	PROMPTER 	VISION
Mar 25, 2024	288	Yellow	 HOW FAST SOMETHING IS GOING: 	CLIP 	PACE 	RATE 	SPEED
Mar 26, 2024	289	Blue	 BRING UP: 	FOSTER 	NURSE 	RAISE 	REAR
Mar 26, 2024	289	Green	 PLANT GROWTHS: 	BLOOM 	BUD 	SHOOT 	SPROUT
Mar 26, 2024	289	Purple	 SOLAR EMANATIONS: 	CORONA 	FLARE 	LIGHT 	RADIATION
Mar 26, 2024	289	Yellow	 MUSICAL INSTRUMENTS: 	BASS 	BASSOON 	HARP 	RECORDER
Mar 27, 2024	290	Blue	 GAMES OF CHANCE: 	BINGO 	LOTTERY 	ROULETTE 	WAR
Mar 27, 2024	290	Green	 QUARREL: 	FIGHT 	ROW 	SCRAP 	TIFF
Mar 27, 2024	290	Purple	 ___ CHIP: 	BLUE 	COMPUTER 	POKER 	POTATO
Mar 27, 2024	290	Yellow	 UPDATE FOR ACCURACY: 	AMEND 	CORRECT 	FIX 	REVISE
Mar 28, 2024	291	Blue	 KINDS OF WHALES: 	BLUE 	FIN 	GRAY 	RIGHT
Mar 28, 2024	291	Green	 ONE FLYING AN AIRPLANE: 	ACE 	AVIATOR 	FLIER 	PILOT
Mar 28, 2024	291	Purple	 THINGS WITH SLOTS: 	ATM 	CASINO 	SCHEDULE 	SPATULA
Mar 28, 2024	291	Yellow	 EXITED: 	DEPARTED 	LEFT 	SPLIT 	WENT
Mar 29, 2024	292	Blue	 KINDS OF BLUE: 	BABY 	NAVY 	SKY 	TIFFANY
Mar 29, 2024	292	Green	 DISNEY CHARACTERS: 	DAISY 	GOOFY 	HAPPY 	LADY
Mar 29, 2024	292	Purple	 BODY PARTS PLUS "Y": 	ARMY 	COLONY 	LIVERY 	SHINY
Mar 29, 2024	292	Yellow	 ESPECIALLY: 	MIGHTY 	PRETTY 	REALLY 	VERY
Mar 30, 2024	293	Blue	 PREDICAMENTS: 	BINDS 	JAMS 	PICKLES 	SPOTS
Mar 30, 2024	293	Green	 PRESERVES, AS MEAT: 	CANS 	CURES 	SALTS 	SMOKES
Mar 30, 2024	293	Purple	 THINGS IN “MY FAVORITE THINGS”: 	KETTLES 	MITTENS 	RAINDROPS 	WHISKERS
Mar 30, 2024	293	Yellow	 BREATHES HEAVILY: 	GASPS 	HUFFS 	PANTS 	PUFFS
Mar 31, 2024	294	Blue	 THINGS THAT ARE CINCHED IN THE MIDDLE: 	CORSET 	DIABOLO 	HOURGLASS 	WASP
Mar 31, 2024	294	Green	 KINDS OF WATER: 	MINERAL 	SPRING 	STILL 	TAP
Mar 31, 2024	294	Purple	 ___ BEAR: 	BOO-BOO 	BROWN 	HONEY 	TEDDY
Mar 31, 2024	294	Yellow	 TAKE A TUMBLE: 	FALL 	SLIP 	SPILL 	TRIP
Apr 1, 2024	295	Blue	 HORROR MOVIES: 	👽 	🧛 	🪚 	😱
Apr 1, 2024	295	Green	 WORDS THAT RHYME: 	🧠 	✈️ 	🌧️ 	🚂
Apr 1, 2024	295	Purple	 LETTER HOMOPHONES: 	🐝 	🐑 	👁️ 	🫖
Apr 1, 2024	295	Yellow	 FOOD SLANG FOR MONEY: 	🥓 	🍞 	🥬 	🧀
Apr 2, 2024	296	Blue	 SEEN IN “CINDERELLA”: 	BALL 	PRINCE 	PUMPKIN 	SLIPPER
Apr 2, 2024	296	Green	 KINDS OF SNAKES: 	ADDER 	BOA 	MAMBA 	MOCCASIN
Apr 2, 2024	296	Purple	 PASTA SHAPES: 	BOWTIE 	ELBOW 	TUBE 	WHEEL
Apr 2, 2024	296	Yellow	 THRUST: 	JAB 	POKE 	PROD 	STICK
Apr 3, 2024	297	Blue	 SKIN TYPES: 	COMBINATION 	DRY 	NORMAL 	OILY
Apr 3, 2024	297	Green	 POKER ACTIONS: 	BET 	CALL 	CHECK 	FOLD
Apr 3, 2024	297	Purple	 STARTS OF U.S. STATES: 	KENT 	MARY 	MASS 	WASH
Apr 3, 2024	297	Yellow	 MODEL FOR REFERENCE: 	BENCHMARK 	GAUGE 	STANDARD 	YARDSTICK
Apr 4, 2024	298	Blue	 THROWN IN TARGET GAMES: 	AXE 	DART 	HORSESHOE 	RING
Apr 4, 2024	298	Green	 EXHILARATION: 	BUZZ 	KICK 	RUSH 	THRILL
Apr 4, 2024	298	Purple	 ___ WRAP: 	BODY 	BUBBLE 	GIFT 	SHRINK
Apr 4, 2024	298	Yellow	 WAYS TO PREPARE EGGS: 	BOIL 	FRY 	POACH 	SCRAMBLE
Apr 5, 2024	299	Blue	 WINE TASTING DESCRIPTORS: 	BALANCED 	DRY 	FULL 	SWEET
Apr 5, 2024	299	Green	 CARRY, AS A FEELING: 	BEAR 	HARBOR 	HOLD 	MAINTAIN
Apr 5, 2024	299	Purple	 STARTING WITH METALS: 	GOLDILOCKS 	IRONIC 	LEADERSHIP 	TINDER
Apr 5, 2024	299	Yellow	 PIECES OF FURNITURE: 	BED 	CHAIR 	COUCH 	TABLE
Apr 6, 2024	300	Blue	 COLLECTION: 	ARRAY 	BATTERY 	SET 	SERIES
Apr 6, 2024	300	Green	 SUMMER GEAR: 	HAT 	SHORTS 	SUNGLASSES 	TEE
Apr 6, 2024	300	Purple	 HORSE___: 	FLY 	POWER 	RADISH 	SHOE
Apr 6, 2024	300	Yellow	 INTRINSIC MOTIVATORS: 	DESIRE 	DRIVE 	RESOLVE 	WILL
Apr 7, 2024	301	Blue	 FOUND IN CRACKER JACKS: 	CARAMEL 	PEANUTS 	POPCORN 	PRIZE
Apr 7, 2024	301	Green	 STURDY: 	FIRM 	SOLID 	SOUND 	STABLE
Apr 7, 2024	301	Purple	 ___ HORSE: 	CHARLEY 	CRAZY 	DARK 	GIFT
Apr 7, 2024	301	Yellow	 DISORDERLY PLACE: 	DUMP 	MESS 	PIGPEN 	STY
Apr 8, 2024	302	Blue	 SLANG FOR ZERO: 	JACK 	LOVE 	SQUAT 	ZIP
Apr 8, 2024	302	Green	 DISPUTE: 	CLASH 	SCRAP 	TANGLE 	TIFF
Apr 8, 2024	302	Purple	 ACCESSORIES FOR MR. PEANUT: 	CANE 	MONOCLE 	SPAT 	TOP HAT
Apr 8, 2024	302	Yellow	 BRIEF MOMENT: 	FLASH 	HEARTBEAT 	JIFF 	WINK
Apr 9, 2024	303	Blue	 HERALDRY TERMS: 	ARMS 	COAT 	CREST 	SHIELD
Apr 9, 2024	303	Green	 HAIR TOOLS: 	BRUSH 	COMB 	DRYER 	IRON
Apr 9, 2024	303	Purple	 WORDS BEFORE “DRUM”: 	EAR 	KETTLE 	OIL 	STEEL
Apr 9, 2024	303	Yellow	 BREADTH: 	EXTENT 	RANGE 	REACH 	SCOPE
Apr 10, 2024	304	Blue	 WORDS BEFORE “NUT”: 	CHEST 	COCO 	HAZEL 	PEA
Apr 10, 2024	304	Green	 GRASSY AREA: 	FIELD 	GREEN 	GROUNDS 	LAWN
Apr 10, 2024	304	Purple	 SECOND WORDS IN TARANTINO MOVIES: 	BROWN 	DOGS 	FICTION 	UNCHAINED
Apr 10, 2024	304	Yellow	 PERSON IN CHARGE: 	CHAIR 	CHIEF 	DIRECTOR 	HEAD
Apr 11, 2024	305	Blue	 WATER AND GAS CONDUITS: 	CHANNEL 	LINE 	MAIN 	PIPE
Apr 11, 2024	305	Green	 MEASURING INSTRUMENTS: 	COMPASS 	RULER 	SCALE 	WATCH
Apr 11, 2024	305	Purple	 FAST FOOD MASCOTS: 	CLOWN 	COLONEL 	KING 	MERMAID
Apr 11, 2024	305	Yellow	 HAIRCUTS, WITH “CUT”: 	BOWL 	BUZZ 	CREW 	PIXIE
Apr 12, 2024	306	Blue	 BECOME LARGER: 	BALLOON 	MUSHROOM 	SNOWBALL 	SWELL
Apr 12, 2024	306	Green	 AUGMENTATIVE PREFIXES: 	HYPER 	SUPER 	UBER 	ULTRA
Apr 12, 2024	306	Purple	 ITEMS IN CLASSIC KIDS’ GAMES: 	DOMINO 	JACK 	MARBLE 	STICK
Apr 12, 2024	306	Yellow	 ORDERLY: 	CLEAN 	NEAT 	TIDY 	TRIM
Apr 13, 2024	307	Blue	 FILM DEPARTMENTS: 	HAIR 	MAKEUP 	PROPS 	WARDROBE
Apr 13, 2024	307	Green	 “THE WIZARD OF OZ” FIGURES: 	LION 	SCARECROW 	WITCH 	WIZARD
Apr 13, 2024	307	Purple	 “I’M A ___” (LYRICS IN “THE JOKER”): 	JOKER 	LOVER 	SINNER 	SMOKER
Apr 13, 2024	307	Yellow	 SEEN AT THE CIRCUS: 	CLOWN 	RING 	TENT 	TRAPEZE
Apr 14, 2024	308	Blue	 U.S.-BASED AIRLINES: 	AMERICAN 	FRONTIER 	SPIRIT 	UNITED
Apr 14, 2024	308	Green	 BIT OF REPETITIVE TRAINING: 	DRILL 	EXERCISE 	PRACTICE 	ROUTINE
Apr 14, 2024	308	Purple	 BEGINNING WITH DAY ABBREVIATIONS: 	FRIAR 	MONKEY 	SUNDRY 	WEDDING
Apr 14, 2024	308	Yellow	 PULL USING FORCE: 	RIP 	TEAR 	WRENCH 	YANK
Apr 15, 2024	309	Blue	 SUPERFICIAL: 	COSMETIC 	EXTERNAL 	SHALLOW 	SURFACE
Apr 15, 2024	309	Green	 THINGS BABIES DO: 	BABBLE 	COO 	CRAWL 	NURSE
Apr 15, 2024	309	Purple	 ___ EFFECT: 	BUTTERFLY 	DOMINO 	PLACEBO 	SIDE
Apr 15, 2024	309	Yellow	 INVENT AS YOU GO: 	AD-LIB 	FREESTYLE 	IMPROV 	MAKE UP
Apr 16, 2024	310	Blue	 ON THE SAME PLANE: 	EVEN 	FLAT 	FLUSH 	LEVEL
Apr 16, 2024	310	Green	 BIT OF JOURNALISM: 	ARTICLE 	FEATURE 	REPORT 	STORY
Apr 16, 2024	310	Purple	 THEATER SECTIONS: 	BALCONY 	BOX 	ORCHESTRA 	STAGE
Apr 16, 2024	310	Yellow	 FLABBERGAST: 	FLOOR 	ROCK 	SHOCK 	SURPRISE
Apr 17, 2024	311	Blue	 ALLOTMENT: 	INTEREST 	PERCENTAGE 	SHARE 	STAKE
Apr 17, 2024	311	Green	 HEED, AS RULES: 	FOLLOW 	MIND 	OBSERVE 	REGARD
Apr 17, 2024	311	Purple	 GATHERED BY SPIES: 	DIRT 	INFORMATION 	INTELLIGENCE 	SECRETS
Apr 17, 2024	311	Yellow	 UPRIGHT SUPPORT: 	COLUMN 	PILLAR 	POLE 	POST
Apr 18, 2024	312	Blue	 UNIT ABBREVIATIONS: 	CAL 	GAL 	IN 	OZ
Apr 18, 2024	312	Green	 HAVE IN MIND: 	AIM 	INTEND 	MEAN 	PLAN
Apr 18, 2024	312	Purple	 GOLDEN ___: 	FLEECE 	GIRLS 	PARACHUTE 	RULE
Apr 18, 2024	312	Yellow	 SIDEWALK SIGHTS: 	CURB 	GRATE 	GUTTER 	MANHOLE
Apr 19, 2024	313	Blue	 DIAMOND QUALITIES: 	CARAT 	CLARITY 	COLOR 	CUT
Apr 19, 2024	313	Green	 PUBLISHED LINES: 	COPY 	TEXT 	WORDS 	WRITING
Apr 19, 2024	313	Purple	 A-___: 	LIST 	OK 	PLUS 	ROD
Apr 19, 2024	313	Yellow	 ATTACH WITH ADHESIVE: 	ADHERE 	GLUE 	PASTE 	STICK
Apr 20, 2024	314	Blue	 PARTS OF A DEVIL COSTUME: 	GOATEE 	HORNS 	PITCHFORK 	TAIL
Apr 20, 2024	314	Green	 TRACK AND FIELD EQUIPMENT: 	BATON 	HAMMER 	HURDLE 	POLE
Apr 20, 2024	314	Purple	 TYPES OF KNOTS: 	BEND 	BOWLINE 	HITCH 	SHEEPSHANK
Apr 20, 2024	314	Yellow	 BALDERDASH: 	BUNK 	CROCK 	HOGWASH 	HORSEFEATHERS
Apr 21, 2024	315	Blue	 STARTING WITH THE SAME SOUND: 	CYMBAL 	SCIMITAR 	SIMMER 	SYMPHONY
Apr 21, 2024	315	Green	 RELATED TO TRAINS: 	CAR 	CONDUCTOR 	STATION 	TRACK
Apr 21, 2024	315	Purple	 EAR___: 	DRUM 	MARK 	WAX 	WIG
Apr 21, 2024	315	Yellow	 EMBODIMENT: 	EXAMPLE 	IDEAL 	MODEL 	SYMBOL
